match_id,bowler,runs_conceded,legal_balls,wickets_taken,dot_balls,overs_bowled,economy_rate,dot_ball_pct
501264,P Kumar,26,18,0,6,3.0,8.67,33.33
501264,PC Valthaty,24,24,1,8,4.0,6.0,33.33
501264,PP Chawla,48,24,0,3,4.0,12.0,12.5
501264,PP Ojha,25,18,1,7,3.0,8.33,38.89
501264,R McLaren,26,12,0,0,2.0,13.0,0.0
501264,RJ Harris,41,24,1,6,4.0,10.25,25.0
501265,AC Thomas,17,18,0,9,3.0,5.67,50.0
501265,JP Faulkner,10,12,1,7,2.0,5.0,58.33
501265,MR Marsh,11,13,1,3,2.17,5.07,23.08
501265,R Sharma,4,6,0,3,1.0,4.0,50.0
501265,SS Mundhe,6,6,1,4,1.0,6.0,66.67
501265,Yuvraj Singh,8,6,0,3,1.0,8.0,50.0
501266,A Mithun,35,24,1,8,4.0,8.75,33.33
501266,CH Gayle,31,18,0,6,3.0,10.33,33.33
501266,DE Bollinger,34,24,0,10,4.0,8.5,41.67
501266,DJ Bravo,21,24,0,12,4.0,5.25,50.0
501266,DL Vettori,15,24,2,15,4.0,3.75,62.5
501266,JA Morkel,16,12,1,4,2.0,8.0,33.33
501266,R Ashwin,18,24,1,12,4.0,4.5,50.0
501266,S Aravind,20,24,2,14,4.0,5.0,58.33
501266,SK Raina,40,24,0,10,4.0,10.0,41.67
501266,V Kohli,8,6,1,3,1.0,8.0,50.0
501266,Z Khan,19,24,2,15,4.0,4.75,62.5
501267,AN Ahmed,32,24,3,12,4.0,8.0,50.0
501267,B Lee,41,24,0,6,4.0,10.25,25.0
501267,Harbhajan Singh,28,18,0,5,3.0,9.33,27.78
501267,Iqbal Abdulla,26,24,1,12,4.0,6.5,50.0
501267,JEC Franklin,35,24,2,7,4.0,8.75,29.17
501267,KA Pollard,23,12,1,1,2.0,11.5,8.33
501267,L Balaji,55,18,1,1,3.0,18.33,5.56
501267,R Bhatia,23,24,3,7,4.0,5.75,29.17
501267,RW Price,33,18,0,1,3.0,11.0,5.56
501267,SL Malinga,24,24,1,9,4.0,6.0,37.5
501267,Shakib Al Hasan,26,24,0,9,4.0,6.5,37.5
501267,YK Pathan,7,6,0,2,1.0,7.0,33.33
501268,A Mithun,32,18,1,6,3.0,10.67,33.33
501268,CH Gayle,19,24,0,10,4.0,4.75,41.67
501268,DE Bollinger,26,24,1,11,4.0,6.5,45.83
501268,DJ Bravo,29,18,1,5,3.0,9.67,27.78
501268,DL Vettori,42,22,0,4,3.67,11.44,18.18
501268,JA Morkel,41,24,0,7,4.0,10.25,29.17
501268,R Ashwin,33,24,1,9,4.0,8.25,37.5
501268,S Aravind,33,18,1,7,3.0,11.0,38.89
501268,SB Jakati,38,24,1,6,4.0,9.5,25.0
501268,SK Raina,8,6,0,2,1.0,8.0,33.33
501268,V Kohli,19,12,0,3,2.0,9.5,25.0
501268,Z Khan,32,24,2,15,4.0,8.0,62.5
501269,B Lee,37,24,1,8,4.0,9.25,33.33
501269,DS Kulkarni,33,24,2,9,4.0,8.25,37.5
501269,Harbhajan Singh,26,24,1,9,4.0,6.5,37.5
501269,Iqbal Abdulla,24,18,0,7,3.0,8.0,38.89
501269,JEC Franklin,10,6,0,1,1.0,10.0,16.67
501269,JH Kallis,18,24,3,14,4.0,4.5,58.33
501269,KA Pollard,31,18,0,5,3.0,10.33,27.78
501269,L Balaji,16,12,0,4,2.0,8.0,33.33
501269,MM Patel,27,24,3,11,4.0,6.75,45.83
501269,R Bhatia,9,6,0,2,1.0,9.0,33.33
501269,SL Malinga,20,24,1,10,4.0,5.0,41.67
501269,Shakib Al Hasan,24,20,2,8,3.33,7.21,40.0
501269,YK Pathan,20,12,0,4,2.0,10.0,33.33
501270,A Mithun,26,12,0,3,2.0,13.0,25.0
501270,AN Ahmed,56,24,1,5,4.0,14.0,20.83
501270,CH Gayle,11,18,0,10,3.0,3.67,55.56
501270,DL Vettori,19,24,3,9,4.0,4.75,37.5
501270,Harbhajan Singh,40,24,0,9,4.0,10.0,37.5
501270,J Syed Mohammad,26,24,2,9,4.0,6.5,37.5
501270,KA Pollard,24,18,1,5,3.0,8.0,27.78
501270,MM Patel,27,24,2,7,4.0,6.75,29.17
501270,RG Sharma,14,6,0,1,1.0,14.0,16.67
501270,S Aravind,27,18,2,8,3.0,9.0,44.44
501270,SL Malinga,24,24,0,9,4.0,6.0,37.5
501270,Z Khan,33,24,1,8,4.0,8.25,33.33
501271,A Mithun,22,12,0,2,2.0,11.0,16.67
501271,CH Gayle,41,24,2,8,4.0,10.25,33.33
501271,DE Bollinger,28,18,1,5,3.0,9.33,27.78
501271,DJ Bravo,16,12,1,3,2.0,8.0,25.0
501271,DL Vettori,34,24,0,5,4.0,8.5,20.83
501271,J Syed Mohammad,39,18,1,3,3.0,13.0,16.67
501271,JA Morkel,24,18,0,5,3.0,8.0,27.78
501271,R Ashwin,17,24,3,10,4.0,4.25,41.67
501271,S Aravind,39,18,2,5,3.0,13.0,27.78
501271,SB Jakati,21,24,2,9,4.0,5.25,37.5
501271,SK Raina,41,24,1,10,4.0,10.25,41.67
501271,Z Khan,30,24,0,7,4.0,7.5,29.17
548306,AN Ahmed,17,12,0,5,2.0,8.5,41.67
548306,DE Bollinger,35,23,2,9,3.83,9.14,39.13
548306,DJ Bravo,16,18,1,9,3.0,5.33,50.0
548306,Harbhajan Singh,24,24,0,6,4.0,6.0,25.0
548306,JA Morkel,20,24,0,13,4.0,5.0,54.17
548306,JEC Franklin,22,12,1,2,2.0,11.0,16.67
548306,KA Pollard,15,24,2,11,4.0,3.75,45.83
548306,PP Ojha,18,24,3,9,4.0,4.5,37.5
548306,R Ashwin,20,24,0,10,4.0,5.0,41.67
548306,RA Jadeja,16,6,0,1,1.0,16.0,16.67
548306,SB Jakati,8,6,0,1,1.0,8.0,16.67
548306,SL Malinga,16,23,4,13,3.83,4.18,56.52
548307,B Lee,15,12,0,4,2.0,7.5,33.33
548307,GJ Maxwell,12,6,0,1,1.0,12.0,16.67
548307,IK Pathan,9,6,0,3,1.0,9.0,50.0
548307,Iqbal Abdulla,8,6,0,3,1.0,8.0,50.0
548307,JH Kallis,24,18,1,5,3.0,8.0,27.78
548307,M Morkel,22,18,4,8,3.0,7.33,44.44
548307,M de Lange,37,18,0,2,3.0,12.33,11.11
548307,R Bhatia,7,7,1,3,1.17,5.98,42.86
548307,RE van der Merwe,28,18,3,8,3.0,9.33,44.44
548307,S Nadeem,16,12,0,2,2.0,8.0,16.67
548307,UT Yadav,10,12,2,5,2.0,5.0,41.67
548307,YK Pathan,9,6,0,0,1.0,9.0,0.0
548308,AB Dinda,18,24,4,15,4.0,4.5,62.5
548308,B Kumar,13,12,0,5,2.0,6.5,41.67
548308,Harbhajan Singh,17,18,1,7,3.0,5.67,38.89
548308,JEC Franklin,12,6,0,0,1.0,12.0,0.0
548308,KA Pollard,31,24,2,3,4.0,7.75,12.5
548308,M Kartik,14,18,2,8,3.0,4.67,44.44
548308,MM Patel,26,24,3,10,4.0,6.5,41.67
548308,MN Samuels,22,24,1,12,4.0,5.5,50.0
548308,PP Ojha,23,24,1,13,4.0,5.75,54.17
548308,R Sharma,16,24,1,12,4.0,4.0,50.0
548308,SL Malinga,20,24,2,12,4.0,5.0,50.0
548308,WD Parnell,18,18,1,9,3.0,6.0,50.0
548309,A Singh,26,24,2,7,4.0,6.5,29.17
548309,AA Chavan,28,18,2,3,3.0,9.33,16.67
548309,BJ Hodge,9,6,0,1,1.0,9.0,16.67
548309,Bipul Sharma,29,24,0,7,4.0,7.25,29.17
548309,Harmeet Singh,23,18,1,7,3.0,7.67,38.89
548309,J Botha,37,24,0,5,4.0,9.25,20.83
548309,JP Faulkner,43,24,2,6,4.0,10.75,25.0
548309,KK Cooper,27,24,4,12,4.0,6.75,50.0
548309,P Kumar,43,24,0,6,4.0,10.75,25.0
548309,PC Valthaty,16,6,0,1,1.0,16.0,16.67
548309,PP Chawla,37,24,1,8,4.0,9.25,33.33
548309,SK Trivedi,33,24,1,8,4.0,8.25,33.33
548310,AB McDonald,11,12,1,5,2.0,5.5,41.67
548310,DAJ Bracewell,32,24,3,10,4.0,8.0,41.67
548310,DL Vettori,29,24,1,7,4.0,7.25,29.17
548310,GJ Maxwell,10,12,2,5,2.0,5.0,41.67
548310,HV Patel,10,12,0,6,2.0,5.0,50.0
548310,IK Pathan,49,24,0,5,4.0,12.25,20.83
548310,M Morkel,30,24,2,9,4.0,7.5,37.5
548310,M Muralitharan,25,24,3,9,4.0,6.25,37.5
548310,R Vinay Kumar,26,24,0,10,4.0,6.5,41.67
548310,S Nadeem,26,24,1,8,4.0,6.5,33.33
548310,UT Yadav,10,12,0,5,2.0,5.0,41.67
548310,Z Khan,36,24,2,8,4.0,9.0,33.33
548311,Ankit Sharma,28,18,1,9,3.0,9.33,50.0
548311,DE Bollinger,21,13,2,6,2.17,9.68,46.15
548311,DJ Bravo,10,6,0,2,1.0,10.0,33.33
548311,DJ Harris,11,6,0,0,1.0,11.0,0.0
548311,DT Christian,26,24,2,9,4.0,6.5,37.5
548311,DW Steyn,26,24,2,10,4.0,6.5,41.67
548311,F du Plessis,16,6,0,0,1.0,16.0,0.0
548311,JA Morkel,20,12,0,3,2.0,10.0,25.0
548311,MS Gony,55,24,0,7,4.0,13.75,29.17
548311,R Ashwin,12,18,0,10,3.0,4.0,55.56
548311,RA Jadeja,16,24,5,17,4.0,4.0,70.83
548311,SB Jakati,14,12,2,3,2.0,7.0,25.0
548311,SK Raina,10,12,1,2,2.0,5.0,16.67
548311,TP Sudhindra,47,24,1,3,4.0,11.75,12.5
548312,A Singh,30,24,2,9,4.0,7.5,37.5
548312,AA Chavan,24,24,2,12,4.0,6.0,50.0
548312,B Lee,29,24,2,14,4.0,7.25,58.33
548312,Iqbal Abdulla,16,12,0,2,2.0,8.0,16.67
548312,J Botha,34,24,1,9,4.0,8.5,37.5
548312,JH Kallis,35,24,1,9,4.0,8.75,37.5
548312,KK Cooper,29,24,3,7,4.0,7.25,29.17
548312,R Bhatia,27,24,2,6,4.0,6.75,25.0
548312,SK Trivedi,25,24,2,10,4.0,6.25,41.67
548312,SP Narine,29,24,0,8,4.0,7.25,33.33
548312,YK Pathan,28,12,0,3,2.0,14.0,25.0
548313,A Nehra,20,18,1,9,3.0,6.67,50.0
548313,AB Dinda,14,18,2,8,3.0,4.67,44.44
548313,AD Mascarenhas,23,24,1,9,4.0,5.75,37.5
548313,Bipul Sharma,42,16,0,3,2.67,15.73,18.75
548313,Harmeet Singh,27,20,3,9,3.33,8.11,45.0
548313,JD Ryder,29,18,1,2,3.0,9.67,11.11
548313,JP Faulkner,31,24,1,8,4.0,7.75,33.33
548313,M Kartik,24,18,0,4,3.0,8.0,22.22
548313,MN Samuels,23,24,2,12,4.0,5.75,50.0
548313,P Kumar,29,24,1,10,4.0,7.25,41.67
548313,PP Chawla,14,12,0,3,2.0,7.0,25.0
548313,R Sharma,34,24,2,10,4.0,8.5,41.67
548314,A Mishra,31,24,1,9,4.0,7.75,37.5
548314,Anand Rajan,11,12,0,4,2.0,5.5,33.33
548314,Ankit Sharma,18,24,0,14,4.0,4.5,58.33
548314,CL White,19,12,0,1,2.0,9.5,8.33
548314,DT Christian,50,24,1,4,4.0,12.5,16.67
548314,DW Steyn,13,24,3,14,4.0,3.25,58.33
548314,Harbhajan Singh,18,24,0,12,4.0,4.5,50.0
548314,KA Pollard,33,24,2,7,4.0,8.25,29.17
548314,MM Patel,21,24,4,12,4.0,5.25,50.0
548314,PP Ojha,39,24,0,6,4.0,9.75,25.0
548314,SL Malinga,27,24,3,11,4.0,6.75,45.83
548315,B Lee,21,24,0,17,4.0,5.25,70.83
548315,DL Vettori,22,18,1,6,3.0,7.33,33.33
548315,HV Patel,46,24,1,6,4.0,11.5,25.0
548315,JH Kallis,7,12,2,8,2.0,3.5,66.67
548315,L Balaji,19,24,4,13,4.0,4.75,54.17
548315,M Muralitharan,32,24,2,6,4.0,8.0,25.0
548315,R Bhatia,30,24,0,6,4.0,7.5,25.0
548315,R Vinay Kumar,21,24,2,12,4.0,5.25,50.0
548315,RN ten Doeschate,24,18,1,2,3.0,8.0,11.11
548315,Shakib Al Hasan,22,18,2,3,3.0,7.33,16.67
548315,V Kohli,13,6,0,1,1.0,13.0,16.67
548315,Z Khan,31,24,2,12,4.0,7.75,50.0
548316,DE Bollinger,18,12,0,3,2.0,9.0,25.0
548316,DJ Bravo,5,6,0,3,1.0,5.0,50.0
548316,IK Pathan,26,24,2,12,4.0,6.5,50.0
548316,JA Morkel,24,12,0,6,2.0,12.0,50.0
548316,KP Pietersen,16,12,1,3,2.0,8.0,25.0
548316,M Morkel,20,24,3,13,4.0,5.0,54.17
548316,R Ashwin,22,20,2,5,3.33,6.61,25.0
548316,RA Jadeja,19,12,0,2,2.0,9.5,16.67
548316,RE van der Merwe,15,24,1,11,4.0,3.75,45.83
548316,S Nadeem,9,18,0,10,3.0,3.0,55.56
548316,SB Jakati,23,18,0,6,3.0,7.67,33.33
548316,UT Yadav,24,18,1,9,3.0,8.0,50.0
548317,A Singh,29,24,2,9,4.0,7.25,37.5
548317,AA Chavan,44,24,1,8,4.0,11.0,33.33
548317,GB Hogg,31,24,2,9,4.0,7.75,37.5
548317,Harbhajan Singh,43,24,0,5,4.0,10.75,20.83
548317,J Botha,23,6,0,0,1.0,23.0,0.0
548317,JEC Franklin,22,12,0,4,2.0,11.0,33.33
548317,KA Pollard,44,24,4,8,4.0,11.0,33.33
548317,KK Cooper,44,24,1,7,4.0,11.0,29.17
548317,MM Patel,28,22,4,11,3.67,7.63,50.0
548317,PP Ojha,20,12,0,3,2.0,10.0,25.0
548317,SK Trivedi,26,18,0,0,3.0,8.67,0.0
548317,SL Malinga,13,24,2,17,4.0,3.25,70.83
548318,DE Bollinger,24,18,4,11,3.0,8.0,61.11
548318,DJ Bravo,30,24,0,9,4.0,7.5,37.5
548318,DL Vettori,30,24,0,9,4.0,7.5,37.5
548318,JA Morkel,37,24,2,5,4.0,9.25,20.83
548318,M Muralitharan,21,24,3,10,4.0,5.25,41.67
548318,R Ashwin,46,24,0,6,4.0,11.5,25.0
548318,R Vinay Kumar,53,24,1,6,4.0,13.25,25.0
548318,RA Jadeja,20,12,2,3,2.0,10.0,25.0
548318,RR Bhatkal,35,12,0,0,2.0,17.5,0.0
548318,SB Jakati,27,12,0,3,2.0,13.5,25.0
548318,SK Raina,21,6,0,1,1.0,21.0,16.67
548318,V Kohli,36,12,0,1,2.0,18.0,8.33
548318,Z Khan,33,24,1,7,4.0,8.25,29.17
548319,A Nehra,22,18,0,7,3.0,7.33,38.89
548319,AB Dinda,18,18,1,10,3.0,6.0,55.56
548319,AD Mascarenhas,29,24,5,10,4.0,7.25,41.67
548319,AD Mathews,20,18,1,9,3.0,6.67,50.0
548319,Harmeet Singh,23,18,2,9,3.0,7.67,50.0
548319,JD Ryder,12,12,0,5,2.0,6.0,41.67
548319,MN Samuels,27,22,0,11,3.67,7.36,50.0
548319,P Awana,21,24,1,10,4.0,5.25,41.67
548319,P Kumar,19,24,1,17,4.0,4.75,70.83
548319,PP Chawla,23,24,1,8,4.0,5.75,33.33
548319,R Sharma,17,18,1,6,3.0,5.67,33.33
548320,A Singh,31,24,2,8,4.0,7.75,33.33
548320,AA Chavan,32,20,0,7,3.33,9.61,35.0
548320,AL Menaria,3,6,1,3,1.0,3.0,50.0
548320,GB Hogg,24,24,1,12,4.0,6.0,50.0
548320,J Botha,22,24,1,15,4.0,5.5,62.5
548320,JH Kallis,26,18,0,5,3.0,8.67,27.78
548320,L Balaji,28,24,0,13,4.0,7.0,54.17
548320,R Bhatia,19,12,0,3,2.0,9.5,25.0
548320,SK Trivedi,25,18,0,1,3.0,8.33,5.56
548320,SP Narine,22,24,1,10,4.0,5.5,41.67
548320,Shakib Al Hasan,17,24,3,11,4.0,4.25,45.83
548320,YK Pathan,19,18,1,10,3.0,6.33,55.56
548321,A Mishra,26,12,0,5,2.0,13.0,41.67
548321,AB Agarkar,42,18,0,3,3.0,14.0,16.67
548321,Ankit Sharma,18,13,0,6,2.17,8.29,46.15
548321,DT Christian,35,24,2,8,4.0,8.75,33.33
548321,DW Steyn,19,24,2,12,4.0,4.75,50.0
548321,IK Pathan,27,24,0,10,4.0,6.75,41.67
548321,JP Duminy,33,18,0,5,3.0,11.0,27.78
548321,KP Pietersen,16,12,0,5,2.0,8.0,41.67
548321,M Morkel,23,24,4,8,4.0,5.75,33.33
548321,S Nadeem,16,24,3,9,4.0,4.0,37.5
548321,UT Yadav,33,18,1,4,3.0,11.0,22.22
548321,V Pratap Singh,31,24,1,9,4.0,7.75,37.5
548322,A Nehra,43,24,1,4,4.0,10.75,16.67
548322,AB Dinda,31,24,1,8,4.0,7.75,33.33
548322,AD Mathews,18,12,1,3,2.0,9.0,25.0
548322,DJ Bravo,31,18,0,6,3.0,10.33,33.33
548322,JA Morkel,22,12,0,3,2.0,11.0,25.0
548322,KMDN Kulasekara,38,24,1,6,4.0,9.5,25.0
548322,M Kartik,18,18,0,10,3.0,6.0,55.56
548322,MN Samuels,29,24,0,6,4.0,7.25,25.0
548322,R Ashwin,19,24,1,6,4.0,4.75,25.0
548322,R Sharma,16,18,2,5,3.0,5.33,27.78
548322,SK Raina,22,24,0,7,4.0,5.5,29.17
548322,VY Mahesh,24,14,1,6,2.33,10.3,42.86
548323,AD Mascarenhas,34,24,1,7,4.0,8.5,29.17
548323,BA Bhatt,28,24,2,7,4.0,7.0,29.17
548323,Harmeet Singh,29,24,1,5,4.0,7.25,20.83
548323,JD Unadkat,32,18,0,2,3.0,10.67,11.11
548323,JH Kallis,32,24,0,8,4.0,8.0,33.33
548323,P Kumar,23,24,0,10,4.0,5.75,41.67
548323,PP Chawla,18,24,3,11,4.0,4.5,45.83
548323,R Bhatia,15,24,3,12,4.0,3.75,50.0
548323,SP Narine,20,24,5,13,4.0,5.0,54.17
548323,Shakib Al Hasan,28,24,1,8,4.0,7.0,33.33
548323,YK Pathan,7,6,0,2,1.0,7.0,33.33
548324,A Singh,43,23,2,8,3.83,11.23,34.78
548324,CH Gayle,21,6,0,0,1.0,21.0,0.0
548324,DL Vettori,21,24,1,6,4.0,5.25,25.0
548324,GB Hogg,19,24,1,8,4.0,4.75,33.33
548324,J Botha,30,24,1,12,4.0,7.5,50.0
548324,M Muralitharan,35,24,0,6,4.0,8.75,25.0
548324,Pankaj Singh,19,24,2,14,4.0,4.75,58.33
548324,R Vinay Kumar,51,24,0,5,4.0,12.75,20.83
548324,S Aravind,48,18,0,5,3.0,16.0,27.78
548324,SK Trivedi,25,24,4,8,4.0,6.25,33.33
548324,Z Khan,19,24,1,17,4.0,4.75,70.83
548325,AB Agarkar,27,20,3,8,3.33,8.11,40.0
548325,CJ McKay,24,18,0,5,3.0,8.0,27.78
548325,IK Pathan,15,24,1,13,4.0,3.75,54.17
548325,KA Pollard,6,5,0,2,0.83,7.23,40.0
548325,M Morkel,23,24,2,14,4.0,5.75,58.33
548325,MM Patel,19,18,0,10,3.0,6.33,55.56
548325,PP Ojha,19,24,1,11,4.0,4.75,45.83
548325,RP Singh,25,24,2,12,4.0,6.25,50.0
548325,S Nadeem,16,24,2,15,4.0,4.0,62.5
548325,UT Yadav,11,24,2,15,4.0,2.75,62.5
548326,A Mishra,32,24,3,6,4.0,8.0,25.0
548326,A Singh,55,24,0,8,4.0,13.75,33.33
548326,Anand Rajan,45,24,1,4,4.0,11.25,16.67
548326,Ankit Sharma,33,24,0,6,4.0,8.25,25.0
548326,BJ Hodge,13,6,1,1,1.0,13.0,16.67
548326,DT Christian,43,24,1,7,4.0,10.75,29.17
548326,DW Steyn,44,22,0,6,3.67,11.99,27.27
548326,GB Hogg,33,24,0,6,4.0,8.25,25.0
548326,J Botha,30,24,0,6,4.0,7.5,25.0
548326,Pankaj Singh,37,18,0,4,3.0,12.33,22.22
548326,SK Trivedi,28,24,1,10,4.0,7.0,41.67
548327,A Nehra,54,24,1,8,4.0,13.5,33.33
548327,AB Dinda,28,24,1,6,4.0,7.0,25.0
548327,AD Mathews,36,24,1,6,4.0,9.0,25.0
548327,B Kumar,27,24,0,10,4.0,6.75,41.67
548327,DL Vettori,34,24,1,6,4.0,8.5,25.0
548327,HV Patel,31,24,1,8,4.0,7.75,33.33
548327,KP Appanna,23,12,0,1,2.0,11.5,8.33
548327,MN Samuels,5,12,1,7,2.0,2.5,58.33
548327,R Sharma,36,12,0,1,2.0,18.0,8.33
548327,R Vinay Kumar,34,24,3,9,4.0,8.5,37.5
548327,TM Dilshan,25,12,0,2,2.0,12.5,16.67
548327,Z Khan,35,24,1,4,4.0,8.75,16.67
548328,AD Mascarenhas,24,24,0,9,4.0,6.0,37.5
548328,B Lee,27,24,2,9,4.0,6.75,37.5
548328,BA Bhatt,33,21,0,4,3.5,9.43,19.05
548328,Harmeet Singh,26,12,0,4,2.0,13.0,33.33
548328,JH Kallis,23,18,0,3,3.0,7.67,16.67
548328,L Balaji,20,24,1,9,4.0,5.0,37.5
548328,P Kumar,25,18,0,8,3.0,8.33,44.44
548328,PP Chawla,19,24,2,11,4.0,4.75,45.83
548328,R Bhatia,23,24,2,5,4.0,5.75,20.83
548328,SP Narine,24,24,2,11,4.0,6.0,45.83
548328,YK Pathan,7,6,0,2,1.0,7.0,33.33
548329,A Ashish Reddy,29,12,0,3,2.0,14.5,25.0
548329,A Mishra,44,24,0,4,4.0,11.0,16.67
548329,AD Russell,39,24,0,8,4.0,9.75,33.33
548329,Ankit Sharma,16,6,0,1,1.0,16.0,16.67
548329,IK Pathan,46,24,1,9,4.0,11.5,37.5
548329,M Morkel,32,24,1,8,4.0,8.0,33.33
548329,MS Gony,30,24,0,11,4.0,7.5,45.83
548329,S Dhawan,31,12,1,4,2.0,15.5,33.33
548329,S Nadeem,40,24,0,5,4.0,10.0,20.83
548329,TP Sudhindra,43,22,0,10,3.67,11.72,45.45
548329,VR Aaron,30,24,2,12,4.0,7.5,50.0
548330,A Nehra,24,24,2,8,4.0,6.0,33.33
548330,AD Mathews,12,6,0,1,1.0,12.0,16.67
548330,B Kumar,37,18,0,6,3.0,12.33,33.33
548330,DE Bollinger,31,18,1,6,3.0,10.33,33.33
548330,DJ Bravo,30,24,2,6,4.0,7.5,25.0
548330,KMDN Kulasekara,10,12,2,9,2.0,5.0,75.0
548330,M Kartik,24,24,0,9,4.0,6.0,37.5
548330,MN Samuels,39,24,3,8,4.0,9.75,33.33
548330,R Ashwin,37,24,1,8,4.0,9.25,33.33
548330,R Sharma,28,24,0,9,4.0,7.0,37.5
548330,RA Jadeja,22,24,0,6,4.0,5.5,25.0
548330,SB Jakati,21,18,1,6,3.0,7.0,33.33
548331,AB McDonald,27,24,2,4,4.0,6.75,16.67
548331,Azhar Mahmood,30,21,0,6,3.5,8.57,28.57
548331,DL Vettori,25,24,0,6,4.0,6.25,25.0
548331,HV Patel,46,24,1,5,4.0,11.5,20.83
548331,Harmeet Singh,46,24,0,2,4.0,11.5,8.33
548331,P Awana,34,24,4,14,4.0,8.5,58.33
548331,P Kumar,35,24,0,9,4.0,8.75,37.5
548331,PP Chawla,21,24,1,9,4.0,5.25,37.5
548331,R Vinay Kumar,40,24,1,8,4.0,10.0,33.33
548331,Z Khan,25,24,2,10,4.0,6.25,41.67
548332,A Singh,45,24,0,2,4.0,11.25,8.33
548332,AL Menaria,10,12,0,7,2.0,5.0,58.33
548332,DE Bollinger,31,24,1,11,4.0,7.75,45.83
548332,DJ Bravo,32,18,0,7,3.0,10.67,38.89
548332,GB Hogg,18,24,1,9,4.0,4.5,37.5
548332,KK Cooper,23,24,2,9,4.0,5.75,37.5
548332,KMDN Kulasekara,19,24,1,13,4.0,4.75,54.17
548332,R Ashwin,19,24,1,13,4.0,4.75,54.17
548332,RA Jadeja,33,18,0,5,3.0,11.0,27.78
548332,SB Jakati,12,12,1,6,2.0,6.0,50.0
548332,SK Trivedi,31,24,0,2,4.0,7.75,8.33
548332,STR Binny,20,12,0,3,2.0,10.0,25.0
548333,A Nehra,27,24,0,9,4.0,6.75,37.5
548333,AC Thomas,22,24,3,13,4.0,5.5,54.17
548333,AD Mathews,32,12,0,1,2.0,16.0,8.33
548333,IK Pathan,26,24,0,10,4.0,6.5,41.67
548333,JD Ryder,18,6,0,1,1.0,18.0,16.67
548333,KP Pietersen,21,12,0,2,2.0,10.5,16.67
548333,M Kartik,25,18,1,5,3.0,8.33,27.78
548333,M Morkel,50,24,3,5,4.0,12.5,20.83
548333,R Sharma,20,12,0,3,2.0,10.0,25.0
548333,S Nadeem,45,24,0,5,4.0,11.25,20.83
548333,SC Ganguly,28,24,3,5,4.0,7.0,20.83
548333,UT Yadav,31,24,0,12,4.0,7.75,50.0
548333,V Sehwag,9,6,0,3,1.0,9.0,50.0
548333,Y Nagar,10,6,0,1,1.0,10.0,16.67
548334,Azhar Mahmood,39,24,0,5,4.0,9.75,20.83
548334,BA Bhatt,33,18,0,4,3.0,11.0,22.22
548334,DJ Hussey,12,6,0,0,1.0,12.0,0.0
548334,Harbhajan Singh,34,24,0,5,4.0,8.5,20.83
548334,KA Pollard,14,24,2,14,4.0,3.5,58.33
548334,MM Patel,41,24,0,6,4.0,10.25,25.0
548334,NLTC Perera,19,9,0,0,1.5,12.67,0.0
548334,P Awana,23,24,2,11,4.0,5.75,45.83
548334,P Kumar,37,24,2,10,4.0,9.25,41.67
548334,PP Chawla,19,24,2,8,4.0,4.75,33.33
548334,PP Ojha,28,18,2,4,3.0,9.33,22.22
548334,RP Singh,28,18,0,6,3.0,9.33,33.33
548335,A Mishra,27,24,1,9,4.0,6.75,37.5
548335,Anand Rajan,12,12,1,4,2.0,6.0,33.33
548335,Ankit Sharma,19,24,1,11,4.0,4.75,45.83
548335,B Lee,15,24,1,15,4.0,3.75,62.5
548335,CL White,8,6,0,0,1.0,8.0,0.0
548335,DW Steyn,25,24,2,13,4.0,6.25,54.17
548335,JH Kallis,17,12,0,2,2.0,8.5,16.67
548335,JP Duminy,1,0,0,0,0.0,0.0,
548335,L Balaji,22,24,2,8,4.0,5.5,33.33
548335,R Bhatia,26,24,2,5,4.0,6.5,20.83
548335,SP Narine,27,24,2,10,4.0,6.75,41.67
548335,V Pratap Singh,35,24,0,8,4.0,8.75,33.33
548335,YK Pathan,19,12,0,1,2.0,9.5,8.33
548336,A Chandila,29,24,0,9,4.0,7.25,37.5
548336,DL Vettori,22,24,0,9,4.0,5.5,37.5
548336,GB Hogg,40,24,2,7,4.0,10.0,29.17
548336,HV Patel,33,24,2,9,4.0,8.25,37.5
548336,KK Cooper,42,24,0,6,4.0,10.5,25.0
548336,KP Appanna,19,24,4,14,4.0,4.75,58.33
548336,Pankaj Singh,32,24,1,11,4.0,8.0,45.83
548336,R Vinay Kumar,38,24,0,6,4.0,9.5,25.0
548336,SK Trivedi,46,24,0,7,4.0,11.5,29.17
548336,Z Khan,31,24,1,8,4.0,7.75,33.33
548337,A Nehra,34,18,0,5,3.0,11.33,27.78
548337,AC Thomas,15,12,1,5,2.0,7.5,41.67
548337,IK Pathan,24,24,1,12,4.0,6.0,50.0
548337,LJ Wright,24,12,0,2,2.0,12.0,16.67
548337,M Kartik,26,24,0,6,4.0,6.5,25.0
548337,M Morkel,38,24,1,6,4.0,9.5,25.0
548337,P Negi,22,24,0,8,4.0,5.5,33.33
548337,R Sharma,37,24,1,6,4.0,9.25,25.0
548337,S Nadeem,22,24,0,8,4.0,5.5,33.33
548337,SC Ganguly,12,6,0,1,1.0,12.0,16.67
548337,UT Yadav,40,24,0,6,4.0,10.0,25.0
548339,Azhar Mahmood,24,23,2,8,3.83,6.27,34.78
548339,BA Bhatt,36,24,0,3,4.0,9.0,12.5
